delta_tm,nomelt_score
-1.0,0.7576606254592533
-1.0,0.7576606254592533
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
1.5,0.8193764727967876
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-5.0,3.2040741654943874
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
-9.0,0.02802181458332953
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
6.0,-1.0009057896440172
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-0.5,1.3993418162841462
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
-1.0,-1.3596482192284127
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
0.5,-0.24350019085222563
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-7.5,4.224095838199047
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-2.0,1.148697395955523
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
-12.5,1.2507792454111364
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
0.5,-1.160266299010357
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
1.5,-1.5902645720139934
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
0.0,-2.6595527381756487
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-4.0,0.31206364959193156
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-1.5,0.6174655052941147
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-0.5,0.3430972676994424
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
-6.0,1.9967016912951179
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
2.5,-0.5699652856987456
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-10.0,0.283307046865906
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
-2.5,0.5806654719555993
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.33390405936383605
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
1.5,-0.719098759261958
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-2.5,-2.93659201650264
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-1.5,0.3929047135082593
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-7.0,-0.8371678779851677
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.0,-2.5085746179788613
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-3.5,-2.6378608191119888
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-1.5,-1.769936503701766
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,3.478109123934685
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-0.5,2.6700273612041086
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-4.5,3.447484469612338
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
-3.0,-0.49754268037901817
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
1.5,-1.7498698066486176
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
2.0,-0.5919590890545905
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
1.0,0.7213905923557733
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-2.0,-1.2168648115694847
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-0.5,-0.4425432447820161
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441590769654013
-2.5,-0.6441583906525135
4.8,-4.569551495180433
4.8,-4.569551495180433
4.8,-4.569551495180433
4.8,-4.569551495180433
1.8,-1.419952630482828
1.8,-1.419952630482828
1.8,-1.419952630482828
1.8,-1.419952630482828
1.3,-0.060699762196224416
1.3,-0.060699762196224416
1.3,-0.060699762196224416
1.3,-0.060699762196224416
0.5,-0.6514287464345148
0.5,-0.6514287464345148
0.5,-0.6514287464345148
0.5,-0.6514287464345148
-3.0,-3.602662230715966
-3.0,-3.602662230715966
-3.0,-3.602662230715966
-3.0,-3.602662230715966
5.6,2.683252123971104
5.6,2.683252123971104
5.6,2.683252123971104
5.6,2.683252123971104
2.6,5.928229322620787
2.6,5.928229322620787
2.6,5.928229322620787
2.6,5.928229322620787
1.6,2.3413577287657183
1.6,2.3413577287657183
1.6,2.3413577287657183
1.6,2.3413577287657183
0.8,-2.2672226621629683
0.8,-2.2672226621629683
0.8,-2.2672226621629683
0.8,-2.2672226621629683
0.3,-0.13514536312986447
0.3,-0.13514536312986447
0.3,-0.13514536312986447
0.3,-0.13514810125983923
-1.6,-8.0990124085608
-0.6,-1.57164751757306
4.5,0.4674820664757683
2.4,-0.6971499441842983
0.5,-4.087461246062391
0.5,1.95969055233118
0.6,-4.165662608049217
0.6,-3.1794182876809804
3.3,-3.954515982732083
0.8,-1.319836474309226
-1.5,-3.864870062540276
-0.5,-3.7922680559410122
-0.9,-2.7951349182520233
0.0,-2.6063420744622916
-0.7,-2.919879254076817
0.0,-3.9277552223165224
0.0,-2.7931323777852133
1.6,-1.9379577928009715
5.7,-1.2288222193799268
5.4,-0.8683137714457319
1.3,-2.360659134894096
2.5,0.2425969916800983
1.2,-0.825878084068119
3.8,1.8321720274232334
5.4,-0.22684913028769405
2.7,-3.1689610510901236
2.1,-1.4692112041357364
0.0,-3.87520112118748
0.0,-1.5856271588591127
0.1,-0.9210008281508029
-3.1,-4.814675711784364
0.7,-2.1671519160608375
0.4,-1.307347561408967
0.8,-5.979306008275005
0.2,-4.08129286817001
-0.9,-5.138666775390774
0.6,-2.8530792831289267
0.6,-0.2034168172168188
0.6,-0.2034168172168188
1.4,-4.096228078041773
1.4,-4.096228078041773
1.4,-4.096228078041773
1.4,-4.096228078041773
1.8,0.20924587049140486
1.8,0.20924587049140486
3.0,0.7292472758687953
3.0,0.7292472758687953
2.3,-2.9391654351992393
2.3,-2.9391654351992393
1.2,-0.7355942472101828
1.2,-0.7355942472101828
1.1,-2.1382129263997607
1.1,-2.1382129263997607
1.9,0.43364504122223213
1.9,0.43364504122223213
0.3,-0.10303490530574111
0.3,-0.10303490530574111
5.0,-5.39141464120498
5.0,-5.39141464120498
0.8,-3.200580607274445
0.8,-3.200580607274445
1.0,-0.7613687773782744
1.0,-0.7613687773782744
-0.4,4.9374131948013575
-0.4,4.9374131948013575
0.9,2.3802042258713922
0.9,2.3802042258713922
-0.5,1.8144329949530962
-0.5,1.8144329949530962
1.7,-4.12365296383696
1.7,-4.12365296383696
3.9,-3.1171493507998163
3.9,-3.1171493507998163
0.1,-3.952089961499118
0.1,-3.952089961499118
0.9,-1.3601491491598976
0.9,-1.3601491491598976
0.9,-1.3601491491598976
0.9,-1.3601491491598976
1.5,-2.081192740545289
1.5,-2.081192740545289
1.5,-2.081192740545289
1.5,-2.081192740545289
3.0,1.9418993078478757
3.0,1.9418993078478757
-0.7,1.5902197091592956
-0.7,1.5902197091592956
7.6,-0.8923469652553204
7.6,-0.8923469652553204
7.3,0.531258600546703
7.3,0.531258600546703
6.4,0.7139031239038207
6.4,0.7139031239038207
-26.8,-2.3068189796455094
-26.8,-2.3068189796455094
-26.8,-2.3068189796455094
-26.8,-2.3068189796455094
-16.8,-4.152486770241566
-16.8,-4.152486770241566
-16.8,-4.152486770241566
-16.8,-4.152486770241566
-24.4,-3.3397340548654006
-24.4,-3.3397340548654006
-24.4,-3.3397340548654006
-24.4,-3.3397340548654006
-16.4,-4.4332551642766065
-16.4,-4.4332551642766065
-16.4,-4.4332551642766065
-16.4,-4.4332551642766065
-19.7,0.9806915777670651
-19.7,0.9806915777670651
-19.7,0.9806915777670651
-19.7,0.9806915777670651
-14.5,0.32739870962222684
-14.5,0.32739870962222684
-14.5,0.32739870962222684
-14.5,0.32739870962222684
-7.8,-0.24593045626881782
-7.8,-0.24593045626881782
-7.8,-0.24593045626881782
-7.8,-0.24593045626881782
-2.6,0.33939293167642104
-2.6,0.33939293167642104
-2.6,0.33939293167642104
-2.6,0.33939293167642104
-1.8,-2.4645523534449607
-1.8,-2.4645523534449607
-1.8,-2.4645523534449607
-1.8,-2.4645523534449607
-3.5,-3.5079741458852216
-3.5,-3.5079741458852216
-3.5,-3.5079741458852216
-3.5,-3.5079741458852216
-19.2,-2.7207961197996524
-19.2,-2.7207961197996524
-19.2,-2.7207961197996524
-19.2,-2.7207961197996524
-16.3,-2.5418019367320217
-16.3,-2.5418019367320217
-16.3,-2.5418019367320217
-16.3,-2.5418019367320217
-15.8,-2.3006320527291524
-15.8,-2.3006320527291524
-15.8,-2.3006320527291524
-15.8,-2.3006320527291524
-15.6,-2.4117946364898204
-15.6,-2.4117946364898204
-15.6,-2.4117946364898204
-15.6,-2.4117946364898204
-14.2,-3.5617875957730436
-14.2,-3.5617875957730436
-14.2,-3.5617875957730436
-14.2,-3.5617875957730436
-19.8,-2.331146013637769
-19.8,-2.331146013637769
-19.8,-2.331146013637769
-19.8,-2.331146013637769
-0.9,-0.8663145047108267
-0.9,-0.8663145047108267
-0.9,-0.8663145047108267
-0.9,-0.8663145047108267
-14.8,-2.4194956157611918
-14.8,-2.4194956157611918
-14.8,-2.4194956157611918
-14.8,-2.4194956157611918
-18.58,-2.6591481469810483
-18.58,-2.6591481469810483
-18.58,-2.6591481469810483
-18.58,-2.6591481469810483
-8.8,-2.6280718434499017
-8.8,-2.6280718434499017
-8.8,-2.6280718434499017
-8.8,-2.6280718434499017
-13.3,-2.5792183915942206
-13.3,-2.5792183915942206
-13.3,-2.5792183915942206
-13.3,-2.5792183915942206
-4.5,-0.9407805257218866
-4.5,-0.9407805257218866
-4.5,-0.9407805257218866
-4.5,-0.9407805257218866
-11.0,-1.6689673729016272
-11.0,-1.6689673729016272
-11.0,-1.6689673729016272
-11.0,-1.6689673729016272
-28.4,-1.6189716218072538
-28.4,-1.6189716218072538
-28.4,-1.6189716218072538
-28.4,-1.6189716218072538
-0.4,0.4537973483075999
-0.4,0.4537973483075999
-0.4,0.4537973483075999
-0.4,0.4537973483075999
0.0,-1.929731470637436
0.0,-1.929731470637436
0.0,-1.929731470637436
0.0,-1.929731470637436
-2.9,-4.609825177869299
-2.9,-4.609825177869299
-2.9,-4.609825177869299
-2.9,-4.609825177869299
-22.9,-3.992347976955316
-22.9,-3.992347976955316
-22.9,-3.992347976955316
-22.9,-3.992347976955316
-1.7,-3.60391664386029
-1.7,-3.60391664386029
-1.7,-3.60391664386029
-1.7,-3.60391664386029
-23.4,-4.409204952061549
-23.4,-4.409204952061549
-23.4,-4.409204952061549
-23.4,-4.409204952061549
-2.9,-4.7867364529286105
-2.9,-4.7867364529286105
-2.9,-4.7867364529286105
-2.9,-4.7867364529286105
-21.4,-8.38824654250534
-21.4,-8.38824654250534
-21.4,-8.38824654250534
-21.4,-8.38824654250534
0.39,-1.8641524730559107
0.39,-1.8641524730559107
0.39,-1.8641524730559107
0.39,-1.8641524730559107
-2.3,-2.042169251655851
-2.3,-2.042169251655851
-2.3,-2.042169251655851
-2.3,-2.042169251655851
-0.4,-0.8281123629798071
-0.4,-0.8281123629798071
-0.4,-0.8281123629798071
-0.4,-0.8281123629798071
-2.6,0.31352857042474236
-2.6,0.31352857042474236
-2.6,0.31352857042474236
-2.6,0.31352857042474236
-6.1,-5.3098920284876305
-6.1,-5.3098920284876305
-6.1,-5.3098920284876305
-6.1,-5.3098920284876305
-15.2,-3.707762622677844
-15.2,-3.707762622677844
-15.2,-3.707762622677844
-15.2,-3.707762622677844
-18.7,-5.106797084752669
-18.7,-5.106797084752669
-18.7,-5.106797084752669
-18.7,-5.106797084752669
-16.0,-4.859054933978208
-16.0,-4.859054933978208
-16.0,-4.859054933978208
-16.0,-4.859054933978208
-4.8,-2.644764505715023
-4.8,-2.644764505715023
-4.8,-2.644764505715023
-4.8,-2.644764505715023
-13.3,-3.809257036839191
-13.3,-3.809257036839191
-13.3,-3.809257036839191
-13.3,-3.809257036839191
-16.9,-3.73562240049717
-16.9,-3.73562240049717
-16.9,-3.73562240049717
-16.9,-3.73562240049717
-5.8,1.8135886801725611
-5.8,1.8135886801725611
-5.8,1.8135886801725611
-5.8,1.8135886801725611
-12.8,-1.298173237214768
-12.8,-1.298173237214768
-12.8,-1.298173237214768
-12.8,-1.298173237214768
-9.7,-2.916043271254417
-9.7,-2.916043271254417
-9.7,-2.916043271254417
-9.7,-2.916043271254417
-20.3,-3.2099323714347787
-20.3,-3.2099323714347787
-20.3,-3.2099323714347787
-20.3,-3.2099323714347787
-23.4,-5.480507903853473
-23.4,-5.480507903853473
-23.4,-5.480507903853473
-23.4,-5.480507903853473
-3.9,-1.5523692616567568
-3.9,-1.5523692616567568
-3.9,-1.5523692616567568
-3.9,-1.5523692616567568
-15.4,-6.409165605871591
-15.4,-6.409165605871591
-15.4,-6.409165605871591
-15.4,-6.409165605871591
0.0,-1.209631443825903
0.0,-1.209631443825903
0.0,-1.209631443825903
0.0,-1.209631443825903
-1.4,-0.5933751012042396
-1.4,-0.5933751012042396
-1.4,-0.5933751012042396
-1.4,-0.5933751012042396
-4.5,-4.655249082084119
-4.5,-4.655249082084119
-4.5,-4.655249082084119
-4.5,-4.655249082084119
-7.3,-4.169851836940434
-7.3,-4.169851836940434
-7.3,-4.169851836940434
-7.3,-4.169851836940434
-16.7,-6.075456598041693
-16.7,-6.075456598041693
-16.7,-6.075456598041693
-16.7,-6.075456598041693
-23.7,-1.4616687578849237
-23.7,-1.4616687578849237
-23.7,-1.4616687578849237
-23.7,-1.4616687578849237
-25.8,-7.010235812967637
-25.8,-7.010235812967637
-25.8,-7.010235812967637
-25.8,-7.010235812967637
-0.7,1.5158092872371918
-0.7,1.5158092872371918
-0.7,1.5158092872371918
-0.7,1.5158092872371918
-6.3,-1.5875588677144123
-6.3,-1.5875588677144123
-6.3,-1.5875588677144123
-6.3,-1.5875588677144123
-8.8,-2.1565028193393023
-8.8,-2.1565028193393023
-8.8,-2.1565028193393023
-8.8,-2.1565028193393023
-3.9,0.6259970062990812
-3.9,0.6259970062990812
-3.9,0.6259970062990812
-3.9,0.6259970062990812
-8.6,-2.031719200199311
-8.6,-2.031719200199311
-8.6,-2.031719200199311
-8.6,-2.031719200199311
5.5,-1.18371175830053
5.5,-1.18371175830053
5.5,-1.18371175830053
5.5,-1.18371175830053
-5.3,-2.2200124382516013
-5.3,-2.2200124382516013
-5.3,-2.2200124382516013
