delta_tm,nomelt_score
-4.5,-24.996624000948504
-4.5,-24.996624000948504
-4.5,-24.996624000948504
-4.5,-24.996624000948504
-4.5,-24.996624000948504
-4.5,-24.996624000948504
-4.5,-24.996624000948504
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
-3.0,-19.15924262714595
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
1.5,-17.115482305279553
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
2.0,-20.787628194686615
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
1.0,-22.926029224060105
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-2.0,-23.873386369793618
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-0.5,-24.055461896110906
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.7487487790603
-2.5,-24.74874498993411
4.8,-22.72221561238095
4.8,-22.72221561238095
4.8,-22.72221561238095
4.8,-22.72221561238095
1.8,-22.243667594072413
1.8,-22.243667594072413
1.8,-22.243667594072413
1.8,-22.243667594072413
1.3,-18.43836023070827
1.3,-18.43836023070827
1.3,-18.43836023070827
1.3,-18.43836023070827
0.5,-21.11745837191725
0.5,-21.11745837191725
0.5,-21.11745837191725
0.5,-21.11745837191725
-3.0,-21.26712034982092
-3.0,-21.26712034982092
-3.0,-21.26712034982092
-3.0,-21.26712034982092
5.6,-19.63270948343681
5.6,-19.63270948343681
5.6,-19.63270948343681
5.6,-19.63270948343681
2.6,-20.506662417334674
2.6,-20.506662417334674
2.6,-20.506662417334674
2.6,-20.506662417334674
1.6,-18.587421381063713
1.6,-18.587421381063713
1.6,-18.587421381063713
1.6,-18.587421381063713
0.8,-20.711627989935238
0.8,-20.711627989935238
0.8,-20.711627989935238
0.8,-20.711627989935238
0.3,-20.519809718241838
0.3,-20.519809718241838
0.3,-20.519809718241838
0.3,-20.519809718241838
-1.6,-20.223775869162615
-0.6,-19.186445236687764
4.5,-19.329771047853917
2.4,-17.900571854292092
0.5,-19.99423601627833
0.5,-24.155891389239606
0.6,-23.667669272786856
0.6,-22.930080409298768
3.3,-24.536729805708188
0.8,-22.811712213804043
-1.5,-29.3450793781796
-0.5,-22.728403111079754
-0.9,-20.93319705731758
0.0,-20.363077139658095
-0.7,-23.542734163249335
0.0,-24.4519062019575
0.0,-21.347528500931286
1.6,-23.66510581338825
5.7,-22.061769439647207
5.4,-21.562337878127284
1.3,-22.40582660908816
2.5,-23.09895512657928
1.2,-22.60811043726644
3.8,-21.605434410623115
5.4,-21.00578693600786
2.7,-24.34720422563163
2.1,-22.868820197196584
0.0,-22.69945141147703
0.0,-23.14212225179094
0.1,-21.65253826202854
-3.1,-28.692136772692667
0.7,-23.68219375241478
0.4,-20.70582197401944
0.8,-25.85489467585526
0.2,-21.093456280631994
-0.9,-24.21231646664918
0.6,-19.25040437976984
0.6,-17.98158649614095
0.6,-17.98158649614095
1.4,-19.25726703611455
1.4,-19.25726703611455
1.4,-19.25726703611455
1.4,-19.25726703611455
1.8,-20.881607032801448
1.8,-20.881607032801448
3.0,-20.123014476142103
3.0,-20.123014476142103
2.3,-18.012075389845368
2.3,-18.012075389845368
1.2,-19.38527110064743
1.2,-19.38527110064743
1.1,-19.157888387692513
1.1,-19.157888387692513
1.9,-19.163701993190035
1.9,-19.163701993190035
0.3,-18.9281025157372
0.3,-18.9281025157372
5.0,-21.385156609678923
5.0,-21.385156609678923
0.8,-21.546760586847082
0.8,-21.546760586847082
1.0,-18.109319662978034
1.0,-18.109319662978034
-0.4,-18.561550091125547
-0.4,-18.561550091125547
0.9,-20.22917368319841
0.9,-20.22917368319841
-0.5,-18.51755902974729
-0.5,-18.51755902974729
1.7,-19.09420774307561
1.7,-19.09420774307561
3.9,-19.600288377211932
3.9,-19.600288377211932
0.1,-19.50547407043828
0.1,-19.50547407043828
0.9,-20.334854151352076
0.9,-20.334854151352076
0.9,-20.334854151352076
0.9,-20.334854151352076
1.5,-17.947357208953612
1.5,-17.947357208953612
1.5,-17.947357208953612
1.5,-17.947357208953612
3.0,-20.072400998991967
3.0,-20.072400998991967
-0.7,-20.455816297565388
-0.7,-20.455816297565388
7.6,-21.83607675717804
7.6,-21.83607675717804
7.3,-20.135898594836444
7.3,-20.135898594836444
6.4,-22.850465818120302
6.4,-22.850465818120302
-26.8,-18.54342653095084
-26.8,-18.54342653095084
-26.8,-18.54342653095084
-26.8,-18.54342653095084
-16.8,-19.731853543420087
-16.8,-19.731853543420087
-16.8,-19.731853543420087
-16.8,-19.731853543420087
-24.4,-24.277580281397608
-24.4,-24.277580281397608
-24.4,-24.277580281397608
-24.4,-24.277580281397608
-16.4,-24.202163658986837
-16.4,-24.202163658986837
-16.4,-24.202163658986837
-16.4,-24.202163658986837
-19.7,-20.47274587030642
-19.7,-20.47274587030642
-19.7,-20.47274587030642
-19.7,-20.47274587030642
-14.5,-19.188556651969776
-14.5,-19.188556651969776
-14.5,-19.188556651969776
-14.5,-19.188556651969776
-7.8,-24.610290493199212
-7.8,-24.610290493199212
-7.8,-24.610290493199212
-7.8,-24.610290493199212
-2.6,-19.656808822102633
-2.6,-19.656808822102633
-2.6,-19.656808822102633
-2.6,-19.656808822102633
-1.8,-17.719621673777535
-1.8,-17.719621673777535
-1.8,-17.719621673777535
-1.8,-17.719621673777535
-3.5,-17.119340909115984
-3.5,-17.119340909115984
-3.5,-17.119340909115984
-3.5,-17.119340909115984
-19.2,-20.794475559700654
-19.2,-20.794475559700654
-19.2,-20.794475559700654
-19.2,-20.794475559700654
-16.3,-20.312746116474152
-16.3,-20.312746116474152
-16.3,-20.312746116474152
-16.3,-20.312746116474152
-15.8,-18.852256779311578
-15.8,-18.852256779311578
-15.8,-18.852256779311578
-15.8,-18.852256779311578
-15.6,-19.47473145745294
-15.6,-19.47473145745294
-15.6,-19.47473145745294
-15.6,-19.47473145745294
-14.2,-21.578063992634334
-14.2,-21.578063992634334
-14.2,-21.578063992634334
-14.2,-21.578063992634334
-19.8,-22.199581130061993
-19.8,-22.199581130061993
-19.8,-22.199581130061993
-19.8,-22.199581130061993
-0.9,-17.797706556964528
-0.9,-17.797706556964528
-0.9,-17.797706556964528
-0.9,-17.797706556964528
-14.8,-20.685678496616056
-14.8,-20.685678496616056
-14.8,-20.685678496616056
-14.8,-20.685678496616056
-18.58,-19.6610355304137
-18.58,-19.6610355304137
-18.58,-19.6610355304137
-18.58,-19.6610355304137
-8.8,-18.329793893522424
-8.8,-18.329793893522424
-8.8,-18.329793893522424
-8.8,-18.329793893522424
-13.3,-20.535936302485137
-13.3,-20.535936302485137
-13.3,-20.535936302485137
-13.3,-20.535936302485137
-4.5,-22.815652884315554
-4.5,-22.815652884315554
-4.5,-22.815652884315554
-4.5,-22.815652884315554
-11.0,-21.904855708802767
-11.0,-21.904855708802767
-11.0,-21.904855708802767
-11.0,-21.904855708802767
-28.4,-23.43039700899705
-28.4,-23.43039700899705
-28.4,-23.43039700899705
-28.4,-23.43039700899705
-0.4,-18.650707247725528
-0.4,-18.650707247725528
-0.4,-18.650707247725528
-0.4,-18.650707247725528
0.0,-21.487396195035725
0.0,-21.487396195035725
0.0,-21.487396195035725
0.0,-21.487396195035725
-2.9,-20.031967129054152
-2.9,-20.031967129054152
-2.9,-20.031967129054152
-2.9,-20.031967129054152
-22.9,-22.226211577784024
-22.9,-22.226211577784024
-22.9,-22.226211577784024
-22.9,-22.226211577784024
-1.7,-19.13572692930649
-1.7,-19.13572692930649
-1.7,-19.13572692930649
-1.7,-19.13572692930649
-23.4,-20.567882511027804
-23.4,-20.567882511027804
-23.4,-20.567882511027804
-23.4,-20.567882511027804
-2.9,-24.309005757521494
-2.9,-24.309005757521494
-2.9,-24.309005757521494
-2.9,-24.309005757521494
-21.4,-20.842138262018633
-21.4,-20.842138262018633
-21.4,-20.842138262018633
-21.4,-20.842138262018633
0.39,-18.365259146842362
0.39,-18.365259146842362
0.39,-18.365259146842362
0.39,-18.365259146842362
-2.3,-23.06859395486002
-2.3,-23.06859395486002
-2.3,-23.06859395486002
-2.3,-23.06859395486002
-0.4,-18.438339257650604
-0.4,-18.438339257650604
-0.4,-18.438339257650604
-0.4,-18.438339257650604
-2.6,-20.032918920482885
-2.6,-20.032918920482885
-2.6,-20.032918920482885
-2.6,-20.032918920482885
-6.1,-20.425163292975913
-6.1,-20.425163292975913
-6.1,-20.425163292975913
-6.1,-20.425163292975913
-15.2,-19.485237135745198
-15.2,-19.485237135745198
-15.2,-19.485237135745198
-15.2,-19.485237135745198
-18.7,-19.347682922628085
-18.7,-19.347682922628085
-18.7,-19.347682922628085
-18.7,-19.347682922628085
-16.0,-20.96354672265844
-16.0,-20.96354672265844
-16.0,-20.96354672265844
-16.0,-20.96354672265844
-4.8,-21.65799519830805
-4.8,-21.65799519830805
-4.8,-21.65799519830805
-4.8,-21.65799519830805
-13.3,-21.42280578313575
-13.3,-21.42280578313575
-13.3,-21.42280578313575
-13.3,-21.42280578313575
-16.9,-22.13944629151441
-16.9,-22.13944629151441
-16.9,-22.13944629151441
-16.9,-22.13944629151441
-5.8,-20.93228725935015
-5.8,-20.93228725935015
-5.8,-20.93228725935015
-5.8,-20.93228725935015
-12.8,-26.27933317061452
-12.8,-26.27933317061452
-12.8,-26.27933317061452
-12.8,-26.27933317061452
-9.7,-24.172250699043033
-9.7,-24.172250699043033
-9.7,-24.172250699043033
-9.7,-24.172250699043033
-20.3,-23.560419051154277
-20.3,-23.560419051154277
-20.3,-23.560419051154277
-20.3,-23.560419051154277
-23.4,-19.861562708435972
-23.4,-19.861562708435972
-23.4,-19.861562708435972
-23.4,-19.861562708435972
-3.9,-23.28129191241125
-3.9,-23.28129191241125
-3.9,-23.28129191241125
-3.9,-23.28129191241125
-15.4,-19.600318932354448
-15.4,-19.600318932354448
-15.4,-19.600318932354448
-15.4,-19.600318932354448
0.0,-19.87322044392882
0.0,-19.87322044392882
0.0,-19.87322044392882
0.0,-19.87322044392882
-1.4,-21.237771936877145
-1.4,-21.237771936877145
-1.4,-21.237771936877145
-1.4,-21.237771936877145
-4.5,-23.231115363651107
-4.5,-23.231115363651107
-4.5,-23.231115363651107
-4.5,-23.231115363651107
-7.3,-18.983911511010565
-7.3,-18.983911511010565
-7.3,-18.983911511010565
-7.3,-18.983911511010565
-16.7,-23.05645945950318
-16.7,-23.05645945950318
-16.7,-23.05645945950318
-16.7,-23.05645945950318
-23.7,-18.327611927696417
-23.7,-18.327611927696417
-23.7,-18.327611927696417
-23.7,-18.327611927696417
-25.8,-21.280805569301645
-25.8,-21.280805569301645
-25.8,-21.280805569301645
-25.8,-21.280805569301645
-0.7,-21.99897575772796
-0.7,-21.99897575772796
-0.7,-21.99897575772796
-0.7,-21.99897575772796
-6.3,-24.314596147972956
-6.3,-24.314596147972956
-6.3,-24.314596147972956
-6.3,-24.314596147972956
-8.8,-24.2812289970581
-8.8,-24.2812289970581
-8.8,-24.2812289970581
-8.8,-24.2812289970581
-3.9,-21.126190210942504
-3.9,-21.126190210942504
-3.9,-21.126190210942504
-3.9,-21.126190210942504
-8.6,-22.514379448778012
-8.6,-22.514379448778012
-8.6,-22.514379448778012
-8.6,-22.514379448778012
5.5,-24.171363792287163
5.5,-24.171363792287163
5.5,-24.171363792287163
5.5,-24.171363792287163
-5.3,-23.927431089820757
-5.3,-23.927431089820757
-5.3,-23.927431089820757
-5.3,-23.927431089820757
-13.3,-22.934888807627726
-13.3,-22.934888807627726
-13.3,-22.934888807627726
-13.3,-22.934888807627726
-17.5,-25.252738935996682
-17.5,-25.252738935996682
-17.5,-25.252738935996682
-17.5,-25.252738935996682
-4.9,-23.041410448839894
-4.9,-23.041410448839894
-4.9,-23.041410448839894
-4.9,-23.041410448839894
-14.9,-19.861827825106683
-14.9,-19.861827825106683
-14.9,-19.861827825106683
-14.9,-19.861827825106683
-2.4,-24.179512009883563
-2.4,-24.179512009883563
-2.4,-24.179512009883563
-2.4,-24.179512009883563
-2.9,-22.62933539210353
-2.9,-22.62933539210353
-2.9,-22.62933539210353
-2.9,-22.62933539210353
0.4,-18.365259146842362
0.4,-18.365259146842362
0.4,-18.365259146842362
0.4,-18.365259146842362
-13.2,-21.524806981807874
-13.2,-21.524806981807874
-13.2,-21.524806981807874
-13.2,-21.524806981807874
-20.6,-19.08623125062594
-20.6,-19.08623125062594
-20.6,-19.08623125062594
-20.6,-19.08623125062594
-1.3,-24.45868869751524
-1.3,-24.45868869751524
-1.3,-24.45868869751524
-1.3,-24.45868869751524
0.0,-21.487396195035725
0.0,-21.487396195035725
0.0,-21.487396195035725
0.0,-21.487396195035725
-5.8,-23.107074708258807
-5.8,-23.107074708258807
-5.8,-23.107074708258807
-5.8,-23.107074708258807
-12.2,-22.84344868684384
-12.2,-22.84344868684384
-12.2,-22.84344868684384
-12.2,-22.84344868684384
-4.5,-22.815652884315554
-4.5,-22.815652884315554
-4.5,-22.815652884315554
-4.5,-22.815652884315554
-13.2,-17.7271328148595
-13.2,-17.7271328148595
-13.2,-17.7271328148595
-13.2,-17.7271328148595
-13.3,-20.535936302485137
-13.3,-20.535936302485137
-13.3,-20.535936302485137
-13.3,-20.535936302485137
-2.6,-19.656808822102633
-2.6,-19.656808822102633
-2.6,-19.656808822102633
-2.6,-19.656808822102633
-14.5,-19.188556651969776
-14.5,-19.188556651969776
-14.5,-19.188556651969776
-14.5,-19.188556651969776
0.2,-20.97914314923168
0.2,-20.979146949226756
0.2,-20.979146949226756
0.2,-20.979146949226756
3.3,-21.12898827287285
1.5,-19.073476792128286
2.2,-21.202495578295554
4.1,-20.67450138983567
2.6,-18.6137943771179
0.4,-20.781063037617862
1.6,-19.660871556045077
1.4,-18.916185344145934
-8.5,-17.720716463867475
-11.1,-20.21856308747446
-12.5,-17.966300938925603
-7.4,-18.076332072831022
-5.6,-21.935049053428887
-5.4,-23.014934566940248
-13.2,-21.067853925190065
-8.3,-19.683103602150183
-5.9,-17.36090848726323
-0.4,-19.76213073108833
-0.3,-17.742254323224937
-4.3,-18.794998175060353
-10.3,-18.394992831100147
-2.6,-18.584827430703502
1.7,-17.203136418045442
-2.4,-22.662614851321997
-5.2,-22.369758600178322
-2.4,-22.036107976546365
-2.7,-19.88358878564644
-1.2,-24.741039317153586
-5.5,-21.285156226262377
-2.4,-22.662614851321997
-2.9,-23.766456582412285
-5.2,-22.369758600178322
-5.5,-24.343473437096783
-3.0,-25.640581124547058
-2.0,-25.640581124547058
-2.2,-21.82296943225438
-0.2,-18.039806351592123
-1.5,-21.14078522279863
-2.7,-20.397338866220004
-1.8,-20.016231522673856
-1.4,-23.16780278995987
-1.3,-22.92091558182045
-1.9,-24.490549061391576
0.3,-20.485891321147502
0.6,-20.485891321147502
0.5,-20.485891321147502
-0.1,-20.485891321147502
0.3,-20.485891321147502
-0.4,-20.485891321147502
-0.3,-20.485891321147502
0.5,-20.485891321147502
-3.3,-22.118577916380882
-3.4,-22.118577916380882
-3.6,-22.118577916380882
-5.1,-22.118577916380882
-5.7,-22.118577916380882
-7.1,-22.118577916380882
-4.1,-20.26601026563839
-3.6,-20.26601026563839
-2.9,-20.26601026563839
-6.1,-20.26601026563839
-4.4,-20.26601026563839
-5.2,-20.26601026563839
0.2,-20.730402023777025
-0.5,-20.730402023777025
0.8,-20.730402023777025
1.3,-20.730402023777025
-0.1,-20.730402023777025
0.6,-20.730402023777025
0.2,-20.730402023777025
0.6,-20.730402023777025
-2.3,-23.54577635923782
-0.6,-23.54577635923782
0.1,-23.54577635923782
0.1,-23.54577635923782
0.5,-23.54577635923782
-3.2,-20.020225514348553
-3.0,-20.020225514348553
-3.6,-20.020225514348553
-3.9,-20.020214081760646
-3.4,-20.020214081760646
-7.5,-20.020214081760646
1.9,-19.474054312231726
-4.4,-17.674587254326298
3.9,-17.240804659796044
-0.64,-23.73112101977985
-0.1,-21.30561827003036
0.4,-17.495336488328878
-24.0,-21.56853866741199
-24.0,-21.56853866741199
-24.0,-21.56853866741199
-24.0,-21.56853866741199
-24.0,-21.56852528867843
2.4,-18.93069075178974
2.7,-21.219106660157276
1.0,-21.56304166392685
2.5,-17.8492049429071
3.3,-18.447721470083156
1.1,-21.754673028532736
1.9,-19.92623516756233
1.2,-20.901680019695547
3.5,-24.855426740277984
4.0,-23.341089239199466
6.1,-23.6320190385795
4.2,-26.661953011947006
2.4,-20.206142390324025
2.3,-20.69319724164888
3.0,-22.068531054582166
1.4,-20.260599098971277
1.7,-23.341089239199466
2.9,-23.6320190385795
1.0,-19.057437938217973
-8.3,-23.27031323345889
-8.3,-23.27031323345889
-8.3,-23.27031323345889
-8.3,-23.27031323345889
-8.3,-23.27031323345889
-8.3,-23.27031323345889
-8.3,-23.27031323345889
-8.3,-23.27031323345889
2.0,-16.295694340894727
2.0,-16.295694340894727
2.0,-16.295694340894727
2.0,-16.295694340894727
2.0,-16.295694340894727
2.0,-16.295694340894727
2.0,-16.295694340894727
2.0,-16.295694340894727
2.4,-19.077499424132665
2.4,-19.077499424132665
2.4,-19.077499424132665
2.4,-19.077499424132665
2.4,-19.077499424132665
2.4,-19.077499424132665
2.4,-19.077499424132665
2.4,-19.077499424132665
3.4,-20.48159597068391
3.4,-20.48159597068391
3.4,-20.48159597068391
3.4,-20.48159597068391
3.4,-20.48159597068391
3.4,-20.48159597068391
3.4,-20.48159597068391
3.4,-20.48159597068391
-15.0,-18.97822379176528
-15.0,-18.97822379176528
-15.0,-18.97822379176528
-15.0,-18.97822379176528
-15.0,-18.97822379176528
-15.0,-18.97822379176528
-15.0,-18.97822379176528
-15.0,-18.97822379176528
2.3,-18.898763665650527
2.3,-18.898763665650527
2.3,-18.898763665650527
2.3,-18.898763665650527
2.3,-18.898763665650527
2.3,-18.898763665650527
2.3,-18.898763665650527
2.3,-18.898763665650527
1.1,-17.999431608572827
1.1,-17.999431608572827
1.1,-17.999431608572827
1.1,-17.999431608572827
1.1,-17.999431608572827
1.1,-17.999431608572827
1.1,-17.999431608572827
1.1,-17.999431608572827
-17.0,-22.463912950625808
-17.0,-22.463912950625808
-17.0,-22.463912950625808
-17.0,-22.463912950625808
-17.0,-22.463912950625808
-17.0,-22.463912950625808
-17.0,-22.463912950625808
-17.0,-22.463912950625808
-23.6,-22.463912950625808
-23.6,-22.463912950625808
-23.6,-22.463912950625808
-23.6,-22.463912950625808
-23.6,-22.463912950625808
-23.6,-22.463912950625808
-23.6,-22.463912950625808
-23.6,-22.463912950625808
-16.3,-22.69805146491083
-16.3,-22.69805146491083
-16.3,-22.69805146491083
-16.3,-22.69805146491083
-16.3,-22.69805146491083
-16.3,-22.69805146491083
-16.3,-22.69805146491083
-16.3,-22.69805146491083
-4.8,-22.463912950625808
-4.8,-22.463912950625808
-4.8,-22.463912950625808
-4.8,-22.463912950625808
-4.8,-22.463912950625808
-4.8,-22.463912950625808
-4.8,-22.463912950625808
-4.8,-22.463912950625808
-4.1,-22.69805146491083
-4.1,-22.69805146491083
-4.1,-22.69805146491083
-4.1,-22.69805146491083
-4.1,-22.69805146491083
-4.1,-22.69805146491083
-4.1,-22.69804386566164
-4.1,-22.69804386566164
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
-4.6,-17.524635342632223
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
0.0,-20.00289720288814
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-1.0,-19.680969222647793
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-0.3,-18.051074972631955
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-2.0,-18.161174810037185
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-6.5,-19.8462047452069
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
-2.8,-17.755683894199027
